match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:05:53,3,7,167,2,0,4,2,15,15,2,2,2,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529,2.619,1,114,BW,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:06:34,3,7,168,2,0,4,2,15,30,2,2,1,92,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.536,19.889,4,93,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:07:33,3,7,169,2,0,4,2,30,30,2,1,2,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.954,2.122,1,125,W,CTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:07:51,3,7,170,2,0,4,2,30,40,2,1,2,92,78,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.016,10.575,1,117,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:09:29,3,8,171,2,0,4,3,0,0,1,2,1,93,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.547,35.769,9,120,B,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:10:23,3,8,172,2,0,4,3,15,0,1,2,2,93,79,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.936,5.143,2,92,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:11:06,3,8,173,2,0,4,3,15,15,1,1,1,94,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.121,11.565,3,117,B,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:11:33,3,8,174,2,0,4,3,30,15,1,1,1,95,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.053,6.366,1,113,B,CTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:12:12,3,8,175,2,0,4,3,40,15,1,2,1,96,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.528,5.965,1,100,BC,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:12:54,3,9,176,2,0,5,3,0,0,2,1,2,96,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.39,13.833,3,124,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:13:12,3,9,177,2,0,5,3,0,15,2,2,1,97,80,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.26,13.226,4,96,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:13:45,3,9,178,2,0,5,3,15,15,2,1,1,98,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.38,14.646,4,119,BW,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:14:13,3,9,179,2,0,5,3,30,15,2,2,2,98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.478,9.79,3,107,B,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:14:57,3,9,180,2,0,5,3,30,30,2,2,1,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,6.24,2,113,B,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:15:37,3,9,181,2,0,5,3,40,30,2,1,2,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.812,4.364,1,129,C,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:15:57,3,9,182,2,0,5,3,40,40,2,1,2,99,83,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.514,7.664,3,130,C,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:16:23,3,9,183,2,0,5,3,40,AD,2,1,2,99,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.292,5.243,1,130,W,CTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:18:04,3,10,184,2,0,5,4,0,0,1,1,1,100,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.691,16.921,3,111,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:18:37,3,10,185,2,0,5,4,15,0,1,2,1,101,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.482,16.963,3,94,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:19:20,3,10,186,2,0,5,4,30,0,1,1,1,102,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821,2.848,1,127,C,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:19:44,3,10,187,2,0,5,4,40,0,1,2,2,102,85,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.96,4.462,0,NA,B,CTL,NA
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:20:28,3,10,188,2,0,5,4,40,15,1,1,2,102,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.22,20.718,4,128,C,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:21:11,3,10,189,2,0,5,4,40,30,1,2,1,103,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.052,5.04,1,93,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.969,6.793,1,119,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:20,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.003,18.914,5,125,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:47,1,1,3,0,0,0,0,0,30,2,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027,1.278,1,116,BW,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:01:09,1,1,4,0,0,0,0,0,40,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.379,42.57,10,125,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:01:51,1,1,5,0,0,0,0,15,40,2,2,2,1,4,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.885,24.251,7,109,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:03:27,1,2,6,0,0,0,1,0,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556,2.727,1,112,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:03:47,1,2,7,0,0,0,1,15,0,1,1,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.737,3.539,1,121,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:04:06,1,2,8,0,0,0,1,30,0,1,1,1,4,4,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.495,9.47,3,125,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:04:28,1,2,9,0,0,0,1,40,0,1,1,1,5,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.049,2.935,1,122,W,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:05:00,1,3,10,0,0,1,1,0,0,2,2,1,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.548,28.269,8,100,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:05:49,1,3,11,0,0,1,1,15,0,2,1,2,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535,0.923,1,125,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:06:16,1,3,12,0,0,1,1,15,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.159,12.016,2,129,C,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:06:48,1,3,13,0,0,1,1,30,15,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.582,48.006,9,99,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:07:43,1,3,14,0,0,1,1,30,30,2,2,1,8,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.699,3.56,0,NA,C,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:08:23,1,3,15,0,0,1,1,40,30,2,2,1,9,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3.91,3.929,0,NA,BW,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:17,1,4,16,0,0,2,1,0,0,1,2,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.705,5.218,1,105,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:41,1,4,17,0,0,2,1,15,0,1,1,1,11,6,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.975,24.251,5,122,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:06,1,4,18,0,0,2,1,30,0,1,2,2,11,7,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.95,38.227,10,103,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:51,1,4,19,0,0,2,1,30,15,1,1,1,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.64,15.351,5,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:12:17,1,4,20,0,0,2,1,40,15,1,1,1,13,7,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.204,17.398,3,116,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:12:50,1,5,21,0,0,3,1,0,0,2,1,2,13,8,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.627,18.711,7,119,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:13:23,1,5,22,0,0,3,1,0,15,2,1,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.661,22.013,6,117,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:13:58,1,5,23,0,0,3,1,15,15,2,1,1,15,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.315,19.428,4,116,BW,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:14:38,1,5,24,0,0,3,1,30,15,2,2,2,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776,6.585,1,95,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:15:25,1,5,25,0,0,3,1,30,30,2,1,2,15,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,1.213,1,114,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:16:05,1,5,26,0,0,3,1,30,40,2,1,1,16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.12,14.745,4,124,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:16:41,1,5,27,0,0,3,1,40,40,2,2,1,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.759,6.035,2,109,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:17:22,1,5,28,0,0,3,1,AD,40,2,2,2,17,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.419,9.673,3,96,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:18:04,1,5,29,0,0,3,1,40,40,2,1,2,17,12,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.846,6.78,3,116,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:18:38,1,5,30,0,0,3,1,40,AD,2,1,2,17,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828,9.342,1,123,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:20:26,1,6,31,0,0,3,2,0,0,1,2,1,18,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.214,10.995,1,103,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:20:52,1,6,32,0,0,3,2,15,0,1,2,1,19,13,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.502,20.316,3,89,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:21:25,1,6,33,0,0,3,2,30,0,1,1,1,20,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.269,1,110,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:21:41,1,6,34,0,0,3,2,40,0,1,1,2,20,14,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.728,15.141,4,120,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:22:18,1,6,35,0,0,3,2,40,15,1,1,1,21,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.975,5.604,1,126,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:22:54,1,7,36,0,0,4,2,0,0,2,1,1,22,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.282,17.399,2,123,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:23:24,1,7,37,0,0,4,2,15,0,2,2,2,22,15,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.408,14.757,5,95,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:24:09,1,7,38,0,0,4,2,15,15,2,1,1,23,15,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.938,10.507,2,115,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:24:42,1,7,39,0,0,4,2,30,15,2,1,2,23,16,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.083,12.722,3,120,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:25:16,1,7,40,0,0,4,2,30,30,2,1,2,23,17,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43.791,23.248,7,116,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:25:55,1,7,41,0,0,4,2,30,40,2,1,2,23,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.002,12.122,1,120,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:27:43,1,8,42,0,0,4,3,0,0,1,1,1,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.752,7.835,1,114,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:28:01,1,8,43,0,0,4,3,15,0,1,1,2,24,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.75,14.86,4,113,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:28:25,1,8,44,0,0,4,3,15,15,1,1,1,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361,4.347,1,118,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:29:00,1,8,45,0,0,4,3,30,15,1,2,2,25,20,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.662,27.65,8,101,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:29:51,1,8,46,0,0,4,3,30,30,1,1,1,26,20,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,12.907,3,114,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:30:15,1,8,47,0,0,4,3,40,30,1,1,2,26,21,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.609,9.799,4,123,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:30:45,1,8,48,0,0,4,3,40,40,1,1,1,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685,5.294,1,127,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:31:03,1,8,49,0,0,4,3,AD,40,1,1,1,28,21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.736,4.291,1,127,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:31:36,1,9,50,0,0,5,3,0,0,2,1,1,29,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.903,15.035,2,125,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:32:05,1,9,51,0,0,5,3,15,0,2,1,2,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.505,5.316,1,121,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:32:52,1,9,52,0,0,5,3,15,15,2,1,2,29,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.237,8.37,1,117,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:33:22,1,9,53,0,0,5,3,15,30,2,1,2,29,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,1.575,1,119,C,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:33:43,1,9,54,0,0,5,3,15,40,2,2,1,30,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.073,2.146,0,NA,BC,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:34:25,1,9,55,0,0,5,3,30,40,2,1,1,31,24,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.36,20.872,4,116,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:35:04,1,9,56,0,0,5,3,40,40,2,1,2,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,5.534,1,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:35:31,1,9,57,0,0,5,3,40,AD,2,2,1,32,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.338,8.972,2,98,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:36:12,1,9,58,0,0,5,3,40,40,2,2,2,32,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.371,24.522,5,108,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:36:58,1,9,59,0,0,5,3,40,AD,2,1,2,32,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.155,9.21,1,124,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:38:47,1,10,60,0,0,5,4,0,0,1,1,1,33,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,2.756,1,121,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:39:04,1,10,61,0,0,5,4,15,0,1,2,1,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591,11.749,3,91,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:39:34,1,10,62,0,0,5,4,30,0,1,2,2,34,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.553,36.912,10,104,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:40:17,1,10,63,0,0,5,4,30,15,1,1,1,35,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,1.211,1,124,W,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:40:35,1,10,64,0,0,5,4,40,15,1,1,1,36,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,5.852,1,128,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:43:58,2,1,65,1,0,0,0,0,0,2,1,2,36,29,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,7.81,3,121,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:44:17,2,1,66,1,0,0,0,0,15,2,1,2,36,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.505,16.196,3,120,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:44:39,2,1,67,1,0,0,0,0,30,2,2,1,37,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.824,8.131,2,111,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:45:16,2,1,68,1,0,0,0,15,30,2,2,2,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.745,7.441,1,93,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:45:44,2,1,69,1,0,0,0,15,40,2,1,2,37,32,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,1.155,1,125,C,NCTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:46:34,2,2,70,1,0,0,1,0,0,1,1,1,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,3.681,1,117,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:46:51,2,2,71,1,0,0,1,15,0,1,1,1,39,32,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.767,29.396,7,123,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:47:19,2,2,72,1,0,0,1,30,0,1,1,1,40,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.445,18.46,5,109,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:47:44,2,2,73,1,0,0,1,40,0,1,2,1,41,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865,4.927,1,110,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:48:21,2,3,74,1,0,1,1,0,0,2,1,2,41,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.222,8.695,3,119,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:48:43,2,3,75,1,0,1,1,0,15,2,2,2,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.471,10.865,3,115,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:49:19,2,3,76,1,0,1,1,0,30,2,1,2,41,35,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.59,10.601,3,113,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:49:48,2,3,77,1,0,1,1,0,40,2,1,2,41,36,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.967,9.54,3,120,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:51:28,2,4,78,1,0,1,2,0,0,1,1,2,41,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.776,21.465,4,108,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:51:51,2,4,79,1,0,1,2,0,15,1,2,2,41,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.444,1.645,0,NA,B,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:52:16,2,4,80,1,0,1,2,0,30,1,1,2,41,39,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.039,27.93,8,120,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:53:00,2,4,81,1,0,1,2,0,40,1,1,1,42,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.914,0.883,1,122,W,CTL,NA
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:53:34,2,4,82,1,0,1,2,15,40,1,1,1,43,39,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.687,11.305,3,120,W,NCTL,ND
